path,text
015/015_20020624_135522_012.wav,أجيت هان في ألف وتسع مئة وستين
015/015_20020624_135522_013.wav,بيتي في البناية الثالثة على شارع الملك طلال
015/015_20020624_135522_014.wav,عندي كلية سنتين في   وشهادة في الإلكترونيات
015/015_20020624_135522_015.wav,أنا مسلم
015/015_20020624_135522_016.wav,شغال كسواق تاكسي في عمان
015/015_20020624_135522_017.wav,بعمل مئة دينار بالشهر
015/015_20020624_135522_018.wav,متزوج
015/015_20020624_135522_019.wav,عندي خمس أولاد
015/015_20020624_135522_020.wav,عايش مع ستة
015/015_20020624_135522_021.wav,خمس إخوة وأخوات
015/015_20020624_135854_000.wav,الشخص المفقود ذكر
015/015_20020624_135854_001.wav,إسم الشخص المفقود نديم الحسيني
015/015_20020624_135854_002.wav,عمره ثلاثين سنة
015/015_20020624_135854_003.wav,رأيته من من ثلاثين يوم
015/015_20020624_135854_004.wav,شفته عند مطعم أبو_حسين 
015/015_20020624_135854_005.wav,له مفقود ستين يوم
015/015_20020624_135854_006.wav,وزنه سبعين كيلو
015/015_20020624_135854_007.wav,لون شعره أسود
015/015_20020624_135854_008.wav,لون   لون عينيه بني
015/015_20020624_135854_009.wav,لون بشرته زيتوني داكن
015/015_20020624_135854_010.wav,نعم في شامة على خده
015/015_20020624_135854_011.wav,هو مسيحي
015/015_20020624_135854_012.wav,نعم
015/015_20020624_135854_013.wav,طوله مئة وثمانين سنتي
015/015_20020624_135854_014.wav,نديم مهندس كمبيوتر
015/015_20020624_135854_015.wav,بيشتغل في شارع الملك حسين
015/015_20020624_135854_016.wav,ساكن في مخيم البقعة
015/015_20020624_135854_017.wav,نديم إبن عمي
015/015_20020624_135854_018.wav,نديم كان وضعه ممتاز كان سعيد جداً
015/015_20020624_135854_019.wav,كان لابس بدلة سوداء
015/015_20020624_140158_000.wav,  الشخص المفقود أنثى
015/015_20020624_140158_001.wav,إسم المفقودة أمل
015/015_20020624_140158_002.wav,عمر أمل   خمسة وعشرين سنة
015/015_20020624_140158_003.wav,شفتها آخر مرّة من أسبوع
015/015_20020624_140158_004.wav,شفتها آخر مرّة في مخبز   مخبز الحسنين
015/015_20020624_140158_005.wav,لها مفقودة شهر
015/015_20020624_140158_006.wav,وزنها ثمانين كيلو
015/015_20020624_140158_007.wav,لون شعرها أصفر
015/015_20020624_140158_008.wav,لون عينيها أزرق
015/015_20020624_140158_009.wav,لون بشرتها أبيض
015/015_20020624_140158_010.wav,لا ما عندها أي علامات فارقة
015/015_20020624_140158_011.wav,دينها مسلمة
015/015_20020624_140158_012.wav,لا ما عندي صورة لأمل
015/015_20020624_140158_013.wav,طول أمل مئة وستين سنتي
015/015_20020624_140158_014.wav,أمل بتشتغل مدرّسة 
015/015_20020624_140158_015.wav,بتشتغل في مدرسة   الأمير حسن
015/015_20020624_140158_016.wav,ساكنة في مخيم الملك حسين
015/015_20020624_140158_017.wav,أمل ما بتقرب لي
015/015_20020624_140158_018.wav,كانت أمل محبطة جداً
015/015_20020624_140158_019.wav,كانت أمل لابسة فستان أزرق
015/015_20020624_140528_000.wav,إسمي أحمد سلامة
015/015_20020624_140528_001.wav,عمري خمسة وخمسين سنة
015/015_20020624_140528_002.wav,بشتغل في مصنع حديد  
015/015_20020624_140528_003.wav,ما باخذ أي أدوية
015/015_20020624_140528_004.wav,عندي ألم في رأسي
015/015_20020624_140528_005.wav,قريب من أذني  
015/015_20020624_140528_006.wav,الألم باهت
015/015_20020624_140528_007.wav,عندي هذا الوجع من ثلاثة أشهر
015/015_20020624_140528_008.wav,أشعر بالألم وأنا في الشغل
015/015_20020624_140528_009.wav,نعم عندي مشكلة في سماع الناس
015/015_20020624_140528_010.wav,عندي مشكلة في سماع مرأتي وأولادي
015/015_20020624_140528_011.wav,لما الناس يحكوا بفكرهم   بيهمسوا كلمات
015/015_20020624_140528_012.wav,والدي فقد سمعه  
015/015_20020624_140528_013.wav,لا ما عندي تعب أو مرض
015/015_20020624_140824_000.wav,إسمي سامي سبانخ
015/015_20020624_140824_001.wav,عمري أربعطعشر سنة
015/015_20020624_140824_002.wav,الحادثة صارت في المدرسة وأنا بلعب كرة
015/015_20020624_140824_003.wav,الحادثة صارت   في وقت   الفسحة
015/015_20020624_140824_004.wav,وأنا بجري تعطلت ووقعت
015/015_20020624_140824_005.wav,عندي ألم في ركبتي
015/015_20020624_140824_006.wav,الألم في ركبتي  
015/015_20020624_140824_007.wav,لا مش قادر أحرك إجري
015/015_20020624_140824_008.wav,نعم حاسس بأصابع إجري
015/015_20020624_140824_009.wav,لا مش حاسس بوخز خفيف
015/015_20020624_140824_010.wav,آ بستطيع أحرك كاحلي
015/015_20020624_140824_011.wav,آ سمعت صوت العظم بنكسر
015/015_20020624_140824_012.wav,لا ما عندي دوخة
015/015_20020624_140824_013.wav,لا ما بشعر بالتعب
015/015_20020624_140824_014.wav,أكلت اليوم الصبح
015/015_20020624_141037_000.wav,إسمي محمد زاهي
015/015_20020624_141037_001.wav,عمري خمسة وأربعين سنة
015/015_20020624_141037_002.wav,وزني مئة وخمسين كيلو
015/015_20020624_141037_003.wav,طولي مئة وثلاثة وسبعين سنتي
015/015_20020624_141037_004.wav,بشعر بالإعياء
015/015_20020624_141037_005.wav,من فترة وأنا بشعره عندي إعياء   وعندي إستفراغ
015/015_20020624_141037_006.wav,نعم عندي شعور بالغثيان
015/015_20020624_141037_007.wav,نعم دائماً   بشعر إني عطشان وجوعان
015/015_20020624_141037_008.wav,بشرب كثير
015/015_20020624_141037_009.wav,نعم عندي جوع بإستمرار
015/015_20020624_141037_010.wav,  باكل عدة مرات في اليوم  
015/015_20020624_141037_011.wav,أكلت   صحن سلطة آخر مرّة
015/015_20020624_141037_012.wav,نعم عندي شعور بالتقيؤ بإستمرار
015/015_20020624_141037_013.wav,نعم دائماً بشعر إني عندي دوار
015/015_20020624_141037_014.wav,لا ما عندي نزيف
015/015_20020624_141037_015.wav,نعم أمي وأبوي عندهم سكري
015/015_20020624_141037_016.wav,لا ما عندي أي تشخيص بمرض
015/015_20020624_141413_000.wav,عندي حساسية للأموكسيسيلين
015/015_20020624_141413_001.wav,عندي حساسية للفستق  
015/015_20020624_141413_002.wav,باخذ دواء حساسية كل يوم إسمه أليجرا
015/015_20020624_141413_003.wav,باخذه مرّة في اليوم  
015/015_20020624_141413_004.wav,عندي ألم في رأسي
015/015_20020624_141413_005.wav,في مقدمة رأسي قريب من عيني
015/015_20020624_141413_006.wav,الألم بيجيني كل يوم الصبح
015/015_20020624_141413_007.wav,لا ما بدخن
015/015_20020624_141413_011.wav,ما بشرب أي مشروبات كحولية
015/015_20020624_141413_013.wav,آخر مرّة تبولت من ساعتين
015/015_20020624_141413_014.wav,لون بولي   أصفر داكن
015/015_20020624_141413_015.wav,بروح عالحمام أربع مرات في اليوم
015/015_20020624_141413_016.wav,نوع دمي أو
015/015_20020624_141413_017.wav,آ عندي خالي توفى بالسرطان
015/015_20020624_141413_018.wav,آ كان عندي تيفوئيد وأنا صغير
015/015_20020624_141413_019.wav,نعم كان عندي حصبة المانية وأنا صغير
015/015_20020624_141413_020.wav,نعم كان برضو كان عندي مرض الجدري وأنا صغير
015/015_20020624_141413_021.wav,لا ما عندي مرض السل
015/015_20020624_141413_022.wav,أمي عندها سكري  
015/015_20020624_141413_023.wav,آخر مرّة شافني الدكتور من سنة
015/015_20020624_141413_024.wav,الأدوية باخذها من صيدلية أبو_باسل   
015/015_20020624_141413_025.wav,باكل لحمة كل يوم
015/015_20020624_141413_026.wav,ما في حد في أفراد عائلتي عنده مشاكل نفسية
015/015_20020624_141413_027.wav,نعم بلعب رياضة كل يومين  
015/015_20020624_141413_028.wav,لا ما عندي نزيف أو تكدم بسهولة  
015/015_20020624_141413_029.wav,باكل ثلاث مرات في اليوم
015/015_20020624_141413_030.wav,أكلت آخر مرّة من ساعة
015/015_20020624_141413_031.wav,نعم أنا متفائل جداً نحو الحياة
015/015_20020624_141413_032.wav,لا ما عندي أي أفكار بإيذاء الآخرين
015/015_20020624_141413_033.wav,ما بستعمل أي مخدرات ترفيهية
015/015_20020624_141413_034.wav,نعم بشرب قهوة كثير
015/015_20020624_141413_035.wav,نعم بلبس نظارات
015/015_20020624_141413_036.wav,شربت ماي من ساعتين
015/015_20020624_141413_037.wav,نعم عندي تعب بإستمرار
015/015_20020624_141413_038.wav,لا ما عندي أي إلتهاب في الحلق
015/015_20020624_141413_039.wav,لا ما عندي أي شعور بالتقيؤ
015/015_20020624_141413_040.wav,نعم أحياناً بشعر بالدوخة
015/015_20020624_141413_041.wav,أحياناً في الصبح بشعر بالتشوش لما أقوم من النوم
015/015_20020624_141917_000.wav,إسم الشخص يلي توفى حسين أبو_علي
015/015_20020624_141917_001.wav,حسين كان ذكر  
015/015_20020624_141917_002.wav,كان عمر حسين خمسة وأربعين سنة
015/015_20020624_141917_003.wav,عنده ولدين صغار  
015/015_20020624_141917_004.wav,لا ما بيقرب لي حسين
015/015_20020624_141917_005.wav,حسين كان بيشتغل سواق ترك
015/015_20020624_141917_006.wav,كان حسين ساكن في شارع أبو_علي
015/015_20020624_141917_007.wav,عنده إنسداد في الشرايين
015/015_20020624_141917_008.wav,توفى مبارح بالليل
015/015_20020624_141917_009.wav,نعم دفنوه اليوم الصبح  
015/015_20020624_141917_010.wav,نعم شافه   في المشرعة شافه الدكتور
015/015_20020624_141917_011.wav,الدكتور قال أنه كان عنده إنسداد في الشرايين
015/015_20020624_141917_012.wav,كانت معه مرأته عندما توفي  
015/015_20020624_142132_000.wav,الشخص المفقود أنثى  
015/015_20020624_142207_000.wav,إسم   البنت يلي توفت   إحسان
015/015_20020624_142207_001.wav,إحسان أنثى
015/015_20020624_142207_002.wav,كان عمر إحسان خمسين سنة  
015/015_20020624_142207_003.wav,عندها خمس أولاد  
015/015_20020624_142207_004.wav,لا ما بتقرب لي إحسان
015/015_20020624_142207_005.wav,إحسان كانت بتشتغل   بياعة خضرة
015/015_20020624_142207_006.wav,كانت ساكنة في شارع الجدي  
015/015_20020624_142207_007.wav,سبب الوفاة سكتة قلبية  
015/015_20020624_142207_008.wav,توفت اليوم الصبح
015/015_20020624_142207_009.wav,نعم دفنوها على صلاة الظهر
015/015_20020624_142207_010.wav,آ كانت عند الدكتور الأسبوع الماضي
015/015_20020624_142207_011.wav,  الدكتور قال أنه كان صار عندها جلطة في القلب
015/015_20020624_142207_012.wav,كان معها إبنها محمد  
016/016_20020614_150140_000.wav,أنا من بيت سعادة
016/016_20020614_150140_001.wav,والدي أحمد   أحمد سعادة  
016/016_20020614_150140_002.wav,إسمي محمد
016/016_20020614_150140_003.wav,إسمها منيرة عيد
016/016_20020614_150140_004.wav,مولود   بشهر   كانون ثاني واحد كانون الثاني ألف وتسع مئة وواحد وسبعين
016/016_20020614_150140_005.wav,في مدينة صبرا  
016/016_20020614_150140_006.wav,عمري واحد وثلاثين سنة  
016/016_20020614_150140_007.wav,طولي مئة وثلاثة وثلاثين سنتي  
016/016_20020614_150140_008.wav,وزني سبعين كيلو  
016/016_20020614_150140_009.wav,الجنسية لبنانية  
016/016_20020614_150140_010.wav,في مدينة صبرا بالجزء الشمالي منها  
016/016_20020614_150140_011.wav,  ساكن قدام مطعم أبو_محجوب   
016/016_20020614_150140_012.wav,  صار لي تقريباً سنة هون  
016/016_20020614_150140_013.wav,  لساتني ساكن بنفس المكان قدام مطعم أبو_محجوب  
016/016_20020614_150140_014.wav,  معي شهادة بالكمبيوتر  
016/016_20020614_150140_015.wav,أنا مسلم  
016/016_20020614_150140_016.wav,بشتغل مدرس بمدينة صبرا  
016/016_20020614_150140_017.wav,بقبض مئة ليرة بالشهر  
016/016_20020614_150140_018.wav,متزوج وساكن مع ثمان أشخاص  
016/016_20020614_150140_019.wav,ما عندي ولا طفل الآن  
016/016_20020614_150140_020.wav,ثمانية
016/016_20020614_150140_021.wav,ست إخوة وهم عبارة عن ثلاث أولاد   وثلاث بنات  
016/016_20020614_150820_000.wav,من بيت مسمار
016/016_20020614_150820_001.wav,والدي إسمه خليل مسمار  
016/016_20020614_150820_002.wav,إسمي محمد
016/016_20020614_150820_003.wav,إسمها نجاح نواعمة  
016/016_20020614_150820_004.wav,مولودة بإثنين أيار ألف وتسع مئة وواحد وستين  
016/016_20020614_150820_005.wav,بمدينة الخليل
016/016_20020614_150820_006.wav,عمري واحد وأربعين سنة
016/016_20020614_150820_007.wav,طولي مئة وستين سنتي
016/016_20020614_150820_008.wav,مئتين كيلو غرام  
016/016_20020614_150820_009.wav,الجنسية الأردنية  
016/016_20020614_150820_010.wav,عايش في مدينة عمان  
016/016_20020614_150820_011.wav,منطقة   منطقة البقعة في مدينة عمان  
